predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-01,126,349.6785888671875,348.70001220703125,350.010009765625,344.3599853515625,9519000.0,348.6000061035156,350.7900085449219,353.8999938964844,355.6300048828125,353.8999938964844,355.6300048828125,354.4599914550781,-1.1799999475479126,20.593603134155277,2021-12-02 00:00:00+00:00
2021-12-04,597,347.2347412109375,345.3299865722656,345.5,345.3299865722656,104.0,348.9800109863281,351.07000732421875,354.05999755859375,355.67999267578125,354.05999755859375,355.67999267578125,354.3900146484375,-1.0999994277954102,21.543115615844727,2021-12-02 00:00:00+00:00
