predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2022-01-26,644,152.53702629970985,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-10 00:00:00+00:00
2022-01-26,645,162.60997825917062,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-11 00:00:00+00:00
2022-01-26,646,152.53437006469943,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-14 00:00:00+00:00
2022-01-26,647,162.61175905898045,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-15 00:00:00+00:00
2022-01-26,648,152.53436258234728,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-16 00:00:00+00:00
2022-01-26,649,162.61259708242034,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-17 00:00:00+00:00
2022-01-26,650,152.534399994108,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-18 00:00:00+00:00
2022-01-26,651,162.6128215529846,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,
2022-01-26,652,152.53434013529088,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,
2022-01-26,633,157.50880432128906,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688416,25.8256893157959,2022-01-26 00:00:00+00:00
2022-01-26,634,151.55921755708508,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-27 00:00:00+00:00
2022-01-26,635,161.30840065700806,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-01-28 00:00:00+00:00
2022-01-26,636,152.34682490825946,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-31 00:00:00+00:00
2022-01-26,637,162.37419437847095,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-01 00:00:00+00:00
2022-01-26,638,152.65636981637525,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-02 00:00:00+00:00
2022-01-26,639,162.61104823552694,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-03 00:00:00+00:00
2022-01-26,640,152.60411306901528,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-04 00:00:00+00:00
2022-01-26,641,162.6192339287703,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-07 00:00:00+00:00
2022-01-26,642,152.55345754501374,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-08 00:00:00+00:00
2022-01-26,633,157.50880432128906,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688416,25.8256893157959,2022-01-26 00:00:00+00:00
2022-01-26,634,151.55921755708508,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-27 00:00:00+00:00
2022-01-26,635,161.30840065700806,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-01-28 00:00:00+00:00
2022-01-26,636,152.34682490825946,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-31 00:00:00+00:00
2022-01-26,637,162.37419437847095,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-01 00:00:00+00:00
2022-01-26,638,152.65636981637525,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-02 00:00:00+00:00
2022-01-26,639,162.61104823552694,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-03 00:00:00+00:00
2022-01-26,640,152.60411306901528,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-04 00:00:00+00:00
2022-01-26,641,162.6192339287703,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-07 00:00:00+00:00
2022-01-26,642,152.55345754501374,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-08 00:00:00+00:00
2022-01-26,633,157.50880432128906,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688416,25.8256893157959,2022-01-26 00:00:00+00:00
2022-01-26,634,151.55921755708508,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-27 00:00:00+00:00
2022-01-26,635,161.30840065700806,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-01-28 00:00:00+00:00
2022-01-26,636,152.34682490825946,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-31 00:00:00+00:00
2022-01-26,637,162.37419437847095,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-01 00:00:00+00:00
2022-01-26,638,152.65636981637525,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-02 00:00:00+00:00
2022-01-26,639,162.61104823552694,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-03 00:00:00+00:00
2022-01-26,640,152.60411306901528,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-04 00:00:00+00:00
2022-01-26,641,162.6192339287703,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-07 00:00:00+00:00
2022-01-26,642,152.55345754501374,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-08 00:00:00+00:00
2022-01-26,643,162.60991840035348,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-09 00:00:00+00:00
2022-01-26,644,152.53702629970985,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-10 00:00:00+00:00
2022-01-26,645,162.60997825917062,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-11 00:00:00+00:00
2022-01-26,646,152.53437006469943,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-14 00:00:00+00:00
2022-01-26,647,162.61175905898045,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-15 00:00:00+00:00
2022-01-26,648,152.53436258234728,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-16 00:00:00+00:00
2022-01-26,649,162.61259708242034,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-17 00:00:00+00:00
2022-01-26,650,152.534399994108,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-18 00:00:00+00:00
2022-01-26,651,162.6128215529846,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,
2022-01-26,652,152.53434013529088,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,
2022-01-26,633,157.50880432128906,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688416,25.8256893157959,2022-01-26 00:00:00+00:00
2022-01-26,634,151.55921755708508,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-27 00:00:00+00:00
2022-01-26,635,161.30840065700806,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-01-28 00:00:00+00:00
2022-01-26,636,152.34682490825946,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-01-31 00:00:00+00:00
2022-01-26,637,162.37419437847095,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-01 00:00:00+00:00
2022-01-26,638,152.65636981637525,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-02 00:00:00+00:00
2022-01-26,639,162.61104823552694,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-03 00:00:00+00:00
2022-01-26,640,152.60411306901528,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-04 00:00:00+00:00
2022-01-26,641,162.6192339287703,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-07 00:00:00+00:00
2022-01-26,642,152.55345754501374,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-08 00:00:00+00:00
2022-01-26,643,162.60991840035348,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-09 00:00:00+00:00
2022-01-26,644,152.53702629970985,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-10 00:00:00+00:00
2022-01-26,645,162.60997825917062,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-11 00:00:00+00:00
2022-01-26,646,152.53437006469943,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-14 00:00:00+00:00
2022-01-26,647,162.61175905898045,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-15 00:00:00+00:00
2022-01-26,648,152.53436258234728,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-16 00:00:00+00:00
2022-01-26,649,162.61259708242034,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-17 00:00:00+00:00
2022-01-26,650,152.534399994108,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-18 00:00:00+00:00
2022-01-26,651,162.6128215529846,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-22 00:00:00+00:00
2022-01-26,652,152.53434013529088,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-23 00:00:00+00:00
2022-01-26,653,162.61285148239315,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,2022-02-24 00:00:00+00:00
2022-01-26,654,152.53430272353015,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,2022-02-25 00:00:00+00:00
2022-01-26,655,162.61285148239315,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,
2022-01-26,656,152.53428775882588,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999968,22.935904399782743,
2022-01-26,657,162.61286644709745,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688412,25.82568931579589,
2022-01-26,633,157.50880432128906,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688416,25.8256893157959,2022-01-26 00:00:00+00:00
2022-01-26,634,151.55921755708508,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-01-27 00:00:00+00:00
2022-01-26,635,161.30840065700806,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-01-28 00:00:00+00:00
2022-01-26,636,152.34682490825946,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-01-31 00:00:00+00:00
2022-01-26,637,162.37419437847097,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-01 00:00:00+00:00
2022-01-26,638,152.65636981637525,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-02-02 00:00:00+00:00
2022-01-26,639,162.61104823552694,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-03 00:00:00+00:00
2022-01-26,640,152.60411306901528,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-02-04 00:00:00+00:00
2022-01-26,641,162.6192339287703,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-07 00:00:00+00:00
2022-01-26,642,152.55345754501374,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-02-08 00:00:00+00:00
2022-01-26,643,162.60991840035348,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-09 00:00:00+00:00
2022-01-26,644,152.53702629970985,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-02-10 00:00:00+00:00
2022-01-26,645,162.60997825917062,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-11 00:00:00+00:00
2022-01-26,646,152.53437006469943,157.72,157.79,157.62,1318.0,161.33,163.77,167.45,170.05,167.45,170.05,167.5,-1.9099999999999966,22.935904399782743,2022-02-14 00:00:00+00:00
2022-01-26,647,162.61175905898043,163.1699981689453,163.1699981689453,162.33999633789062,35854.0,164.92999267578125,166.7899932861328,169.6199951171875,170.89999389648438,169.6199951171875,170.89999389648438,167.89999389648438,-0.9799999594688413,25.825689315795895,2022-02-15 00:00:00+00:00
