predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-01,126,446.7164306640625,463.9099731445313,465.8799743652344,457.1300048828125,9770600.0,461.8500061035156,463.85003662109375,465.8800048828125,462.739990234375,465.8800048828125,462.739990234375,458.3200073242188,2.3399999141693115,34.61000061035156,2021-12-02 00:00:00+00:00
2021-12-04,597,447.8215026855469,459.0,459.04998779296875,458.9599914550781,247.0,462.5,464.2900085449219,466.1299743652344,462.82000732421875,466.1299743652344,462.82000732421875,458.26995849609375,2.4499995708465576,35.401187896728516,2021-12-02 00:00:00+00:00
