predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-11,1332,0.18962185084819794,1.378999948501587,1.378999948501587,1.3760000467300415,168801.703125,1.399999976158142,1.440000057220459,1.4999998807907104,1.7000000476837158,1.4999998807907104,1.7000000476837158,1.8200000524520874,-0.14000000059604645,29.65235137939453,2021-12-09 23:59:00+00:00
