time,open,high,low,close,volume
2022-01-23 00:01:00,35099.98,35106.62,35039.4,35061.96,15.46358
2022-01-23 00:02:00,35061.96,35069.85,34986.35,34998.9,41.21931
2022-01-23 00:03:00,34998.9,35033.72,34997.88,35029.49,18.02585
2022-01-23 00:04:00,35029.48,35032.97,34958.83,34962.18,27.47781
2022-01-23 00:05:00,34967.21,35005.66,34944.0,35004.19,22.98269
2022-01-23 00:06:00,35001.75,35033.67,34977.17,35033.67,11.79828
2022-01-23 00:07:00,35033.66,35166.87,35030.32,35166.87,44.80074
2022-01-23 00:08:00,35166.86,35200.0,35120.82,35163.25,49.018
2022-01-23 00:09:00,35163.25,35195.83,35103.21,35173.98,47.4527
2022-01-23 00:10:00,35173.98,35286.5,35171.35,35249.76,57.4726
2022-01-23 00:11:00,35249.76,35283.08,35200.59,35238.83,59.84969
2022-01-23 00:12:00,35238.83,35266.14,35201.34,35207.28,27.44141
2022-01-23 00:13:00,35212.24,35219.49,35150.82,35167.61,23.62378
2022-01-23 00:14:00,35167.6,35210.02,35128.74,35165.94,44.62536
2022-01-23 00:15:00,35165.93,35168.34,35116.94,35123.68,22.98685
2022-01-23 00:16:00,35120.19,35176.49,35120.19,35150.01,8.27291
2022-01-23 00:17:00,35150.01,35161.03,35105.0,35133.63,18.74963
2022-01-23 00:18:00,35129.8,35144.9,35103.64,35134.39,12.55248
2022-01-23 00:19:00,35134.39,35158.59,35125.26,35146.29,16.69564
2022-01-23 00:20:00,35146.3,35216.28,35146.29,35196.11,38.35887
2022-01-23 00:21:00,35196.11,35300.0,35170.22,35293.14,25.13149
2022-01-23 00:22:00,35293.14,35339.11,35252.0,35286.21,43.77957
2022-01-23 00:23:00,35285.01,35318.88,35250.01,35284.3,31.66087
2022-01-23 00:24:00,35284.31,35363.37,35273.63,35316.96,57.50303
2022-01-23 00:25:00,35316.97,35364.76,35295.54,35349.01,17.38681
2022-01-23 00:26:00,35349.0,35390.0,35327.73,35340.93,26.10792
2022-01-23 00:27:00,35340.92,35435.47,35333.74,35398.76,68.58017
2022-01-23 00:28:00,35398.77,35418.01,35366.99,35376.84,40.60172
2022-01-23 00:29:00,35376.85,35412.3,35358.16,35372.54,25.81757
2022-01-23 00:30:00,35372.54,35430.04,35351.09,35413.85,36.17811
2022-01-23 00:31:00,35413.85,35449.99,35381.88,35396.78,40.85578
2022-01-23 00:32:00,35396.78,35441.78,35391.03,35437.37,27.80063
2022-01-23 00:33:00,35437.37,35438.25,35310.95,35353.85,44.3107
2022-01-23 00:34:00,35353.85,35356.23,35316.7,35339.63,18.17621
2022-01-23 00:35:00,35339.63,35354.71,35289.12,35315.75,19.9971
2022-01-23 00:36:00,35315.74,35376.99,35300.01,35376.99,35.24841
2022-01-23 00:37:00,35375.16,35382.21,35318.29,35366.62,14.17256
2022-01-23 00:38:00,35366.62,35373.59,35303.46,35319.15,15.08796
2022-01-23 00:39:00,35320.09,35361.88,35307.89,35361.8,16.24165
2022-01-23 00:40:00,35360.02,35361.8,35303.46,35331.43,16.04447
2022-01-23 00:41:00,35331.42,35341.79,35294.47,35333.96,16.68726
2022-01-23 00:42:00,35333.97,35358.54,35305.35,35315.95,7.82888
2022-01-23 00:43:00,35315.95,35336.0,35305.35,35305.36,12.71584
2022-01-23 00:44:00,35305.35,35305.36,35249.99,35253.96,37.2239
2022-01-23 00:45:00,35253.95,35305.26,35253.25,35276.93,10.70467
2022-01-23 00:46:00,35276.93,35304.95,35252.0,35293.0,9.52171
2022-01-23 00:47:00,35293.01,35333.75,35276.7,35311.58,11.18727
