predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-01,126,2731.537353515625,2909.0048828125,2932.570068359375,2841.320068359375,2077400.0,2880.030029296875,2897.139892578125,2921.1201171875,2913.18994140625,2921.1201171875,2913.18994140625,2883.510009765625,6.500001430511475,34.90161895751953,2021-12-02 00:00:00+00:00
2021-12-04,597,2705.021484375,2856.699951171875,2856.699951171875,2856.699951171875,8.0,2884.39990234375,2900.39990234375,2923.18994140625,2914.080078125,2923.18994140625,2914.080078125,2883.050048828125,7.289996147155762,35.08908462524414,2021-12-02 00:00:00+00:00
