predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-11,1575,-1226.9036865234375,4306.669921875,4307.7001953125,4302.68994140625,123.34220123291016,4295.0400390625,4297.830078125,4314.10986328125,4316.18994140625,4314.10986328125,4316.18994140625,4221.93017578125,-6.669998645782471,54.523887634277344,2021-12-09 23:59:00+00:00
