predicted_on,index,close,open,high,low,volume,ema_3,ema_5,ema_10,ema_30,sma_10,sma_30,sma_50,macd,rsi,time
2021-12-01,126,1004.2681884765624,1144.3699951171875,1168.0,1118.0,26997400.0,1131.6800537109375,1124.81005859375,1114.1400146484375,1055.719970703125,1114.1400146484375,1055.719970703125,990.7199096679688,40.66999816894531,48.29667282104492,2021-12-02 00:00:00+00:00
2021-12-04,597,1071.589599609375,1138.3599853515625,1138.4200439453125,1137.3699951171875,482.0,1128.06005859375,1122.3199462890625,1112.719970703125,1055.199951171875,1112.719970703125,1055.199951171875,990.6900024414062,40.05999755859375,47.609161376953125,2021-12-02 00:00:00+00:00
